100; -38.626508; 2.085049
102; -35.553361; -3.085754
105; -49.808324; 2.481434
107; -34.630745; -3.132022
110; -45.140246; -2.348249
112; -33.350242; 2.689021
115; -51.401188; 2.644257
118; -44.366635; 1.953734
120; -44.078661; -2.483613
123; -32.858748; -3.045636
126; -32.797250; 2.538673
129; -36.532656; 2.210414
132; -36.728698; 2.214251
135; -34.284760; 2.455254
138; -35.053642; -2.897578
141; -34.392708; -2.986390
145; -37.766079; -3.092028
148; -33.501399; 2.635980
151; -34.041988; 2.624983
155; -33.100544; 2.726239
158; -32.011831; 2.788523
162; -32.856889; 2.914054
166; -32.412569; 2.824129
170; -31.975608; 2.835642
174; -31.125230; 2.859195
178; -31.278452; 2.865321
182; -29.292225; 2.685143
186; -31.626610; 2.777543
190; -28.520809; 2.832331
195; -29.849545; 2.542260
200; -27.692691; 2.583813
204; -29.820623; 2.668700
209; -27.102788; 2.864886
214; -28.952894; 2.682917
219; -26.023840; 2.768062
224; -26.684087; 2.619769
229; -26.365710; 2.824462
234; -26.330261; 2.610273
240; -25.575548; 2.668180
246; -25.083200; 2.651885
250; -23.488310; 2.752160
257; -23.235186; 2.761818
263; -24.534298; 2.483885
269; -23.013200; 2.558786
275; -22.319733; 2.744510
282; -22.498792; 2.542133
288; -22.650444; 2.444166
295; -22.896476; 2.442495
302; -22.583530; 2.460524
309; -21.068331; 2.550749
316; -21.884386; 2.500242
323; -20.674474; 2.512570
331; -20.436111; 2.511776
339; -19.932879; 2.490623
347; -19.951961; 2.530438
355; -18.938916; 2.398285
363; -18.665737; 2.548229
371; -18.402960; 2.504652
380; -17.890104; 2.462070
389; -18.802959; 2.387830
398; -18.269367; 2.404990
407; -17.677685; 2.394207
417; -16.497630; 2.368768
427; -16.964258; 2.305171
436; -15.710136; 2.303548
446; -15.383139; 2.280726
457; -14.906321; 2.363363
468; -15.854571; 2.349561
479; -14.427887; 2.266760
490; -14.435436; 2.268035
500; -14.669944; 2.262392
513; -13.620320; 2.183402
525; -13.479421; 2.220179
537; -12.234030; 2.200241
549; -13.495127; 2.215170
562; -13.329501; 2.211559
575; -11.194361; 2.032688
589; -12.048881; 1.943418
602; -12.796618; 1.958139
617; -10.945895; 1.945550
631; -10.537008; 2.079314
646; -10.601351; 2.054782
661; -10.741229; 1.993205
676; -10.536977; 1.960246
692; -9.886734; 1.881510
708; -10.155009; 2.013422
725; -10.380754; 1.844779
742; -9.456854; 2.020237
759; -9.849591; 1.761452
776; -8.020081; 1.936830
795; -8.308698; 1.749448
813; -8.000424; 1.784442
832; -8.097281; 1.770724
852; -7.973268; 1.798561
871; -8.207615; 1.776939
891; -7.529095; 1.791831
912; -7.954379; 1.710097
933; -7.846694; 1.679736
954; -7.269187; 1.606360
975; -6.740018; 1.627640
1000; -6.189828; 1.590677
1022; -5.911599; 1.608267
1048; -6.476106; 1.529839
1071; -5.773491; 1.431803
1096; -5.349587; 1.397054
1121; -5.170288; 1.400069
1149; -4.722802; 1.454014
1174; -5.050932; 1.433773
1202; -4.442100; 1.447101
1232; -4.187850; 1.451962
1259; -4.765079; 1.285002
1289; -3.717121; 1.324183
1319; -4.216165; 1.305211
1348; -4.103053; 1.297053
1381; -3.734501; 1.330372
1412; -3.095784; 1.212531
1445; -3.701280; 1.166399
1479; -3.361794; 1.230054
1515; -3.101157; 1.170214
1548; -3.131994; 1.209881
1587; -2.999430; 1.203402
1623; -2.830006; 1.075679
1661; -2.736629; 1.097369
1701; -2.738218; 1.041411
1736; -2.920451; 1.089759
1779; -2.206100; 1.001430
1818; -2.284745; 1.033048
1859; -2.392408; 0.986441
1908; -1.777823; 0.988112
1946; -2.339539; 0.983163
1992; -1.991005; 0.941819
2041; -1.959626; 0.887956
2092; -1.549328; 0.878163
2137; -1.740942; 0.866731
2183; -1.769897; 0.851222
2242; -1.749183; 0.818285
2294; -1.401717; 0.809254
2347; -1.548090; 0.818193
2404; -1.656692; 0.812200
2451; -1.266797; 0.758909
2513; -1.333588; 0.760917
2564; -1.410347; 0.763743
2632; -1.329974; 0.720056
2688; -1.072164; 0.716168
2747; -1.317591; 0.696645
2825; -0.995169; 0.677456
2890; -0.892035; 0.646513
2959; -0.964647; 0.669373
3012; -0.879583; 0.645707
3086; -1.020856; 0.637983
3165; -0.823989; 0.612567
3226; -0.677442; 0.581507
3311; -0.809578; 0.581067
3378; -0.729957; 0.562245
3472; -0.662959; 0.564073
3546; -0.641443; 0.537537
3623; -0.732669; 0.529744
3704; -0.653010; 0.520990
3788; -0.623144; 0.502373
3876; -0.483647; 0.505703
3968; -0.478730; 0.480593
4065; -0.598653; 0.477884
4167; -0.483687; 0.452655
4274; -0.502214; 0.432208
4348; -0.465747; 0.429760
4464; -0.375563; 0.436078
4587; -0.352855; 0.427943
4673; -0.378631; 0.412811
4808; -0.346968; 0.387127
4902; -0.256963; 0.377803
5000; -0.315217; 0.367163
5155; -0.279409; 0.372963
5263; -0.321878; 0.349905
5376; -0.269182; 0.341974
5495; -0.252631; 0.328079
5618; -0.254401; 0.342881
5747; -0.233372; 0.322258
5882; -0.243612; 0.324694
6024; -0.181342; 0.291162
6173; -0.171456; 0.283215
6329; -0.171989; 0.295428
6494; -0.172259; 0.286484
6579; -0.151563; 0.286690
6757; -0.098033; 0.250273
6944; -0.125153; 0.238289
7042; -0.154942; 0.256708
7246; -0.104112; 0.249123
7463; -0.097210; 0.240854
7576; -0.124175; 0.234292
7812; 0.120894; 0.193293
7937; -0.070876; 0.223045
8065; -0.055466; 0.220927
8333; -0.076733; 0.209117
8475; -0.036030; 0.179506
8772; -0.037265; 0.169272
8929; -0.073822; 0.190868
9091; -0.023225; 0.158168
9259; 0.014058; 0.153864
9615; 0.008257; 0.141197
9804; -0.034014; 0.166464
10000; -0.018538; 0.164013
